headline,author,time,content
日月光投控 集團營收登頂,涂志豪／台北報導,2023-01-10T20:10:00.000Z,"半導體封測龍頭大廠日月光投控（3711）10日公告2022年第四季封測事業合併營收943.22億元，集團合併營收1,774.9億元，均符合業績展望預期。
2023年第一季進入蘋果生產鏈傳統淡季，消費性晶片庫存去化持續，法人預期封測事業及集團合併營收均會明顯下滑，但仍可望優於2022年同期。
日月光投控封測事業2022年12月合併營收月減12.8％達284.62億元，與2021年同期相較減少8.2％，2022年第四季合併營收季減4.6％達943.22億元，與2021年同期相較成長2.6％，累計2022年合併營收3,721.76億元，較2021年成長11.2％。
加入EMS電子代工事業的2022年12月集團合併營收月減11.5％達532.11億元，與2021年同期相較下滑10.8％，2022年第四季集團合併營收季減5.9％達1,774.9億元，與2021年同期相較成長2.6％，累計2022年集團合併營收6,709.45億元，較2021年成長17.7％續創歷史新高。
日月光投控先前預期2022年第四季受到生產鏈庫存調整影響，預估新台幣兌美元匯率31.8元假設下，封測事業新台幣營收會略低於第二季，EMS事業新台幣營收會略高於第三季，集團合併營收將較上季下滑個位數百分比。以日月光投控2022年第四季集團合併營收1,774.9億元來看，營運表現符合業績展望預期。
日月光投控先前指出，受到半導體庫存調整影響，造成2022年第四季封測產能利用率下滑，所幸封測代工價格持穩沒有變動，而且EMS仍有成長動能，但日月光投控仍將資本支出下修1成。日月光投控預期2023年庫存去化壓力會逐季減緩，第一季因淡季效應，產能利用率仍會下滑，全年應可回到正常季節性景氣循環。
更多工商時報報導英業達 攻5G專網智慧工廠第三代半導體 黃金陣容成形三利多助攻 台積電再展雄風"
擁利多 世界日月光投控權證夯,陳昱光／台北報導,2023-01-10T20:10:00.000Z,"台股距離虎年封關僅剩五個交易日，受惠國際資金回補，推升半導體等電子股人氣回溫，且從產業角度來看，預料庫存調整將逐漸進入尾聲，需求有望回溫，世界（5347）、日月光投控（3711）獲外資買盤連日敲進。
世界2022年雖受美國升息、俄烏戰爭以及中國清零政策影響，影響終端消費力，12月營收28.17億元，月減7.09％。雖然現在訂單能見度低，不過，大尺寸Driver IC下半年將有新訂單挹注，預料營運將谷底翻身。
法人指出，世界去年車用成長幅度高於公司平均，占營收比重約10％～11％，因車用共用消費性產品和PMIC產能，專用汽車電子產能很少，年成長高於20％。
另，世界在Power Management IC部分耕耘已久，以往IDM很少釋出這塊訂單，但由於系統廠客戶希望有客制化方案，配合邏輯IC，因此Power Management IC可望從IDM廠釋出至晶圓代工廠，目前IDM占公司營收比重為20％～30％。
日月光投控預期存貨修正將持續至2023上半年，但公司IC測試暨材料業務定價將在半導體下行趨勢中維持穩定，主因為公司位居產業領導地位且有長約保護。
展望後市，預期全年營收將與2022年大致持平，目標將提高封裝與測試搭售營收比重，使得產能利用率趨於穩定，並帶來潛在價格上檔空間，促使產品組合朝高階產品優化，進一步改善毛利率。
市場看好，日月光投控將自2023年首季受惠於更高晶圓需求，第二季有機會見到營收恢復季增，先進封裝和測試產能利用率將維持80％以上的高水準，改善產品組合。
更多工商時報報導中鋼內銷價 傾向開平低盤衍生性商品成交確認平台明年上線廣達擴產 加碼美國投資"
【公告】日月光投控111年第四季線上法人說明會,中央社,2023-02-08T06:47:18.000Z,"日 期：2023年02月08日
公司名稱：日月光投控 (3711)
主 旨：日月光投控111年第四季線上法人說明會
發言人：吳田玉
說 明：
符合條款第四條第XX款：12
事實發生日：112/02/09
1.召開法人說明會之日期：112/02/09
2.召開法人說明會之時間：15 時 00 分
3.召開法人說明會之地點：電話會議及網路廣播。
4.法人說明會擇要訊息：詳112年2月9日公開資訊觀測站之重大訊息與公告-法說會專區。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
《台北股市》盤中焦點股：創意、威盛、凌群、高力、保瑞、日月光投控,時報資訊,2023-02-09T02:04:00.000Z,"【時報-台北電】盤中焦點股：
1.創意(3443)：聊天機器人掀熱潮，股價開低走高，再創988元新天價。
2.威盛(2388)：ChatGPT掀AI熱潮，威盛拚沾光，股價開高後逆勢上攻。
3.凌群(2453)：ChatGPT題材持續點火，開盤跳空漲停，站上32.5元突破前高。
4.高力(8996)：熱能產品出貨帶旺1月營收年增逾7成，今早勁揚勝大盤，盤中股價再創238元歷史新高。
5.中興電(1513)：1月營收17.75億元為同期之最，長期訂單無虞，早盤重返80元之上。
6.保瑞(6472)：去年有機會大賺兩股本，受惠併購安生藥營運大吃補，法人看好今年獲利持續噴發，早盤再衝天價538元，與藥華藥再度上演生技股王爭霸戰。
7.智原(3035)：AI應用蓬勃，智原可望受惠，股價續穩高檔200元。
8.長榮(2603)：航運巨擘馬士基看壞今年，估獲利恐掉七成，長榮股價略承壓。
9.日月光投控(3711)：下午將召開線上法人說明會，今年營運續穩，股價強勢守百元之上。
10.AES-KY(6781)：高價股人氣增溫，三大法人全面加碼，今早續強來到900關前，一舉突破850元高壓區。
11.華邦電(2344)：外資翻多買超2818張，帶量跳漲2%，收復五日線。
12.訊連(5203)：AI概念吹漲風，早盤股價戰百元，劍指去年8月高價。
13.新盛力(4931)：BBU產品有望支撐今年營運走升，早盤拉半根漲停板、直逼季線。
14.希華(2484)：1月營收2.26億元，終止連3月降，多方轉強底部墊高，逆揚逾2%。
15.興能高(6558)：訂單能見度佳，高檔整理結束，量能增溫向上進攻，早盤近半根漲停板。
16.祺驊(1593)：買盤點火拉抬，盤初火速攻頂，站上2個月高峰。
17.百達-KY(2236)：車用助威，股價催油門，一度放量大漲8%，衝上4年半高價。
18.寬魚國際(6101)：元月營收躍增為2.05億元，聞訊亮燈觸頂，攻克4個月高價。
19.弘煜科(6482)：1月營收亮眼+遊戲展慶功，激勵強彈逾8%，改寫半年高價。
20.聯詠(3034)：法說會過，因看好聯詠Q2營運回升，多家外資調升目標價，股價漲多回檔。
21.新唐(4919)：拚Q2營運回溫，將在17日舉辦法說會，股價有撐。
22.世芯-KY(3661)：AI、高效能運算應用營收占比高，於車用領域擁有潛力，盤中再登千金寶座。
23.漢翔(2634)：1月營收26.85億元，年增52.87%，股價開高。
24.京元電(2449)：Q1估落底，全年看逐季上揚，股價翻紅守40元關卡。
25.王品(2727)：受惠疫情解封，外食市場復甦，1月營收攀峰，股價開高在200元之上再創高。
26.健亞(4130)：1月營收4350萬元、年增14.79%，激勵放量觸頂，登波段高。
27.泰詠(6266)：不受春節影響，1月營收創新高，開盤跳空漲停，創下5個月來新高價。
28.和成(1810)：法人買盤增溫、月線有守，買盤信心增，今早進場力拱漲3%。（編輯：沈培華）"
【公告】日月光投控 2023年1月合併營收451.31億元 年增-7.09%,中央社,2023-02-09T07:31:46.000Z,"日期： 2023 年 02 月 09日
上市公司：日月光投控 (3711)
單位：仟元"
鉅亨速報 - Factset 最新調查：日月光投控(3711-TW)目標價調升至108元，幅度約10.2%,鉅亨網新聞中心,2023-02-09T09:10:24.000Z,"根據FactSet最新調查，共10位分析師，對日月光投控(3711-TW)提出目標價估值：中位數由98元上修至108元，調升幅度10.2%。其中最高估值172.5元，最低估值70元。
綜合評級 - 共有10位分析師給予日月光投控(3711-TW)評價：積極樂觀6位、保持中立3位、保守悲觀1位。
日月光投控(3711-TW)今(9日)收盤價為106元。近5日股價上漲3.92%，相關半導體類指數近5日上漲2.57%，台灣加權指數上漲1.28%，股價漲幅表現優於大盤。
最新相關新聞
〈日月光法說〉去年Q4獲利微降1成 全年EPS 14.53元飆次高
外資近5日買超個股
外資近3日買超個股
外資近5日買超個股
外資近3日買超個股
資料來源：Factset，數據僅供參考，不作為投資建議。
更多鉅亨報導"
日月光投控：25%系統級封裝產能將移出中國,中央社,2023-02-09T10:21:11.000Z,"（中央社記者鍾榮峰台北2023年2月9日電）半導體封測大廠日月光投控 (3711) 今天預估，未來約25%的系統級封裝（SiP）產能將轉移到中國大陸以外；也有客戶要求在台灣以外擴大高階封裝產能，但投控指出，首要之務是如何取得穩定的晶圓。
日月光投控下午舉行線上法人說明會，法人問及整合元件製造廠（IDM）委外封測趨勢，日月光投控營運長吳田玉指出，最明顯的例子來自車用IDM大廠，委外封測趨勢明顯且將持續下去。
談到地緣政治因素對封裝測試產業影響，吳田玉指出，未來數年，大部分高階封裝產線仍將會在台灣，投控向客戶確保高階封裝需求將會獲得滿足。
不過，吳田玉指出，有客戶要求在台灣以外擴大產能，投控持續按照客戶需求，在馬來西亞、新加坡、韓國等地擴充產能，滿足客戶在台灣和台灣以外對傳統封裝產能的彈性需求。
至於高階封裝產能在台灣以外布局，吳田玉表示，首要之務是如何取得穩定的晶圓，投控與客戶持續密切溝通此一複雜課題。
法人追問日月光投控的系統級封裝（SiP）產線高度集中在中國大陸，是否有意分散產線，日月光投控財務長董宏思表示，部分產線正在中國大陸以外例如越南建廠，相關作業持續進行中。
董宏思預估，未來日月光投控約25%的系統級封裝產能將轉移到中國大陸以外。
法人提問投控在智慧工廠布局，董宏思指出，目前投控智慧工廠有36座，今年目標提升至55座，去年智慧工廠對封測營收貢獻比重約15%，預估今年貢獻比重可提升至20%。"
鉅亨速報 - Factset 最新調查：日月光投控(3711-TW)EPS預估下修至10.22元，預估目標價為119元,鉅亨網新聞中心,2023-02-12T09:11:55.000Z,"根據FactSet最新調查，共18位分析師，對日月光投控(3711-TW)做出2023年EPS預估：中位數由11.39元下修至10.22元，其中最高估值14.38元，最低估值7.85元，預估目標價為119元。
市場預估EPS
預估值
2023年
2024年
最高值
14.38
15.85
最低值
7.85
9.62
平均值
10.34
12.38
中位數
10.22
12.18
市場預估營收
預估值(單位：新台幣千元)
2023年
2024年
最高值
725,649,207
808,679,126
最低值
591,481,000
643,431,000
平均值
631,674,948.06
691,787,749.27
中位數
626,593,500
681,881,057
歷史獲利表現
項目
2021年
2020年
2019年
2018年
EPS
14.84
6.47
3.96
5.95
營業收入(單位：新台幣千元)
569,997,133
476,978,710
413,182,184
371,092,421
詳細資訊請看台股內頁：https://invest.cnyes.com/twstock/TWS/3711/financials/ratios
最新相關新聞
2023生策年會、記憶體雙雄法說會、北京AI創新大會 本周大事預告
〈土耳其強震〉日月光捐贈1000萬元 協助災民重建家園
鉅亨速報 - Factset 最新調查：日月光投控(3711-TW)目標價調升至107元，幅度約9.18%
矽品攜手工研院 打造自主移動機器人技術標準
〈台股盤前〉短線維持區間震盪 關注MSCI季度調整出爐
資料來源：Factset，數據僅供參考，不作為投資建議。
更多鉅亨報導"
【公告】日月光投控將受邀參加「Fidelity 2023 Taiwan Forum」之法說訊息,中央社,2023-02-14T06:49:54.000Z,"日 期：2023年02月14日
公司名稱：日月光投控 (3711)
主 旨：日月光投控將受邀參加「Fidelity 2023 Taiwan Forum」之法說訊息
發言人：吳田玉
說 明：
符合條款第四條第XX款：12
事實發生日：112/02/15
1.召開法人說明會之日期：112/02/15
2.召開法人說明會之時間：11 時 00 分
3.召開法人說明會之地點：台北遠東香格里拉飯店
4.法人說明會擇要訊息：無。
5.其他應敘明事項：簡報檔內容與112年02月09日召開之法人說明會相同。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
【公告】日月光投控將受邀參加「JP Morgan Taiwan CEO-CFO Conference 2023」之法說訊息,中央社,2023-02-17T06:36:25.000Z,"日 期：2023年02月17日
公司名稱：日月光投控 (3711)
主 旨：日月光投控將受邀參加「JP Morgan Taiwan CEO-CFO Conference 2023」之法說訊息
發言人：吳田玉
說 明：
符合條款第四條第XX款：12
事實發生日：112/02/20
1.召開法人說明會之日期：112/02/20
2.召開法人說明會之時間：10 時 00 分
3.召開法人說明會之地點：台北君悅酒店
4.法人說明會擇要訊息：無。
5.其他應敘明事項：簡報檔內容與112年02月09日召開之法人說明會相同。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
