,date,stock_id,link,source,title
0,2023-03-08 08:00:00,4934,https://news.google.com/rss/articles/CBMiugFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlQTQlQUElRTYlQTUlQjUxMTIlRTUlQjklQjQlRTUlOEYlQUMlRTklOTYlOEIlRTglODIlQTElRTYlOUQlQjElRTUlQjglQjglRTYlOUMlODMlRTclOUIlQjglRTklOTclOUMlRTQlQkElOEIlRTUlQUUlOUMtMTE0NjM1Nzc2Lmh0bWzSAcIBaHR0cHM6Ly90dy5zdG9jay55YWhvby5jb20vYW1waHRtbC9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlQTQlQUElRTYlQTUlQjUxMTIlRTUlQjklQjQlRTUlOEYlQUMlRTklOTYlOEIlRTglODIlQTElRTYlOUQlQjElRTUlQjglQjglRTYlOUMlODMlRTclOUIlQjglRTklOTclOUMlRTQlQkElOEIlRTUlQUUlOUMtMTE0NjM1Nzc2Lmh0bWw?oc=5,Yahoo奇摩股市,【公告】太極112年召開股東常會相關事宜。 - Yahoo奇摩股市
1,2023-03-08 08:00:00,4934,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTA4NTgx0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTA4NTgx?oc=5,Anue鉅亨,太極:公告本公司董事會通過111年度合併財務報告 - Anue鉅亨
2,2023-03-08 08:00:00,4934,https://news.google.com/rss/articles/CBMirgFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlQTQlQUElRTYlQTUlQjUlRTglOTElQTMlRTQlQkElOEIlRTYlOUMlODMlRTYlQjElQkElRTglQUQlQjAlRTQlQjglOEQlRTUlODglODYlRTYlQjQlQkUlRTglODIlQTElRTUlODglQTktMTI1NjI1MjI1Lmh0bWzSAbYBaHR0cHM6Ly90dy5zdG9jay55YWhvby5jb20vYW1waHRtbC9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlQTQlQUElRTYlQTUlQjUlRTglOTElQTMlRTQlQkElOEIlRTYlOUMlODMlRTYlQjElQkElRTglQUQlQjAlRTQlQjglOEQlRTUlODglODYlRTYlQjQlQkUlRTglODIlQTElRTUlODglQTktMTI1NjI1MjI1Lmh0bWw?oc=5,Yahoo奇摩股市,【公告】太極董事會決議不分派股利 - Yahoo奇摩股市
3,2023-03-08 08:00:00,4934,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTA4NjI40gEA?oc=5,Anue鉅亨,太極:公告本公司董事會決議不分派股利| Anue鉅亨- 台股公告 - Anue鉅亨
4,2023-03-08 08:00:00,4934,https://news.google.com/rss/articles/CBMirAJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlQTQlQUElRTYlQTUlQjUlRTglOTElQTMlRTQlQkElOEIlRTYlOUMlODMlRTYlQjElQkElRTglQUQlQjAlRTYlOEYlOTAlRTglQUIlOEIlRTglODIlQTElRTYlOUQlQjElRTUlQjglQjglRTYlOUMlODMlRTYlOEUlODglRTYlQUMlOEElRTglOTElQTMlRTQlQkElOEIlRTYlOUMlODMlRTglQkUlQTYlRTclOTAlODYlRTclQTclODElRTUlOEIlOUYlRTYlOTklQUUlRTklODAlOUElRTglODIlQTElRTYlQTElODgtMTE0NjM5OTU4Lmh0bWzSAbQCaHR0cHM6Ly90dy5zdG9jay55YWhvby5jb20vYW1waHRtbC9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlQTQlQUElRTYlQTUlQjUlRTglOTElQTMlRTQlQkElOEIlRTYlOUMlODMlRTYlQjElQkElRTglQUQlQjAlRTYlOEYlOTAlRTglQUIlOEIlRTglODIlQTElRTYlOUQlQjElRTUlQjglQjglRTYlOUMlODMlRTYlOEUlODglRTYlQUMlOEElRTglOTElQTMlRTQlQkElOEIlRTYlOUMlODMlRTglQkUlQTYlRTclOTAlODYlRTclQTclODElRTUlOEIlOUYlRTYlOTklQUUlRTklODAlOUElRTglODIlQTElRTYlQTElODgtMTE0NjM5OTU4Lmh0bWw?oc=5,Yahoo奇摩股市,【公告】太極董事會決議提請股東常會授權董事會辦理私募普通股案 - Yahoo奇摩股市
5,2023-03-08 08:00:00,4934,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTA4NjI40gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTA4NjI4?oc=5,Anue鉅亨,太極:公告本公司董事會決議不分派股利 - Anue鉅亨
6,2023-03-08 08:00:00,4934,https://news.google.com/rss/articles/CBMiigNodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlQTQlQUElRTYlQTUlQjUlRTglOTElQTMlRTQlQkElOEIlRTYlOUMlODMlRTYlQjElQkElRTglQUQlQjAxMTElRTUlQjklQjQlRTUlQkElQTYlRTglODIlQTElRTYlOUQlQjElRTUlQjglQjglRTYlOUMlODMlRTklODAlOUElRTklODElOEUlRTQlQjklOEIlRTclQTclODElRTUlOEIlOUYlRTclOTklQkMlRTglQTElOEMlRTYlOUMlODklRTUlODMlQjklRTglQUQlODklRTUlODglQjglRTYlQTElODgtJUU1JTg5JUE5JUU5JUE0JTk4JUU2JTlDJTlGJUU5JTk5JTkwJUU1JTg1JUE3JUU1JUIwJTg3JUU0JUI4JThEJUU3JUI5JUJDJUU3JUJBJThDJUU4JUJFJUE2JUU3JTkwJTg2LTExNDYzNzIxNy5odG1s0gEA?oc=5,Yahoo奇摩股市,【公告】太極董事會決議111年度股東常會通過之私募發行有價證券案 ... - Yahoo奇摩股市
7,2023-03-08 08:00:00,4934,https://news.google.com/rss/articles/CBMiigNodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4NSVBQyVFNSU5MSU4QS0lRTUlQTQlQUElRTYlQTUlQjUlRTglOTElQTMlRTQlQkElOEIlRTYlOUMlODMlRTYlQjElQkElRTglQUQlQjAxMTElRTUlQjklQjQlRTUlQkElQTYlRTglODIlQTElRTYlOUQlQjElRTUlQjglQjglRTYlOUMlODMlRTklODAlOUElRTklODElOEUlRTQlQjklOEIlRTclQTclODElRTUlOEIlOUYlRTclOTklQkMlRTglQTElOEMlRTYlOUMlODklRTUlODMlQjklRTglQUQlODklRTUlODglQjglRTYlQTElODgtJUU1JTg5JUE5JUU5JUE0JTk4JUU2JTlDJTlGJUU5JTk5JTkwJUU1JTg1JUE3JUU1JUIwJTg3JUU0JUI4JThEJUU3JUI5JUJDJUU3JUJBJThDJUU4JUJFJUE2JUU3JTkwJTg2LTExNDYzNzIxNy5odG1s0gGSA2h0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTUlODUlQUMlRTUlOTElOEEtJUU1JUE0JUFBJUU2JUE1JUI1JUU4JTkxJUEzJUU0JUJBJThCJUU2JTlDJTgzJUU2JUIxJUJBJUU4JUFEJUIwMTExJUU1JUI5JUI0JUU1JUJBJUE2JUU4JTgyJUExJUU2JTlEJUIxJUU1JUI4JUI4JUU2JTlDJTgzJUU5JTgwJTlBJUU5JTgxJThFJUU0JUI5JThCJUU3JUE3JTgxJUU1JThCJTlGJUU3JTk5JUJDJUU4JUExJThDJUU2JTlDJTg5JUU1JTgzJUI5JUU4JUFEJTg5JUU1JTg4JUI4JUU2JUExJTg4LSVFNSU4OSVBOSVFOSVBNCU5OCVFNiU5QyU5RiVFOSU5OSU5MCVFNSU4NSVBNyVFNSVCMCU4NyVFNCVCOCU4RCVFNyVCOSVCQyVFNyVCQSU4QyVFOCVCRSVBNiVFNyU5MCU4Ni0xMTQ2MzcyMTcuaHRtbA?oc=5,Yahoo奇摩股市,【公告】太極董事會決議111年度股東常會通過之私募發行有價證券案，剩餘期限內將不繼續辦理 - Yahoo奇摩股市
8,2023-03-08 11:04:23,4934,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTA4NTgxP2V4cD1h0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTA4NTgx?oc=5,Anue鉅亨,太極:公告本公司董事會通過111年度合併財務報告 - Anue鉅亨
9,2023-03-08 11:06:02,4934,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vbS5jbnllcy5jb20vbmV3cy9pZC81MTA4NTg0P2V4cD1h0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MTA4NTg0?oc=5,鉅亨,太極:公告本公司112年召開股東常會相關事宜。 - 鉅亨
